0.45139,0.15234,0.40992,0.79021,0.33085,0.25447,0.41777,0.80748,0.40558,0.79893,0.15942,0.37695,0.30023,0.76872,0.60955,0.27604,0.24106,0.7081,0.48413,0.20025,0.62766
0.49084,0.097093,0.42244,0.81939,0.2957,0.25955,0.4326,0.81222,0.4148,0.79458,0.11276,0.38531,0.43325,0.75931,0.60343,0.22985,0.21886,0.69011,0.49641,0.17408,0.63048
0.41098,0.16568,0.43121,0.82993,0.30334,0.32174,0.45423,0.77948,0.42125,0.8143,0.14009,0.43841,0.36698,0.75738,0.61301,0.35326,0.28139,0.77321,0.50501,0.20866,0.68084
0.60815,0.14473,0.40437,0.82376,0.32919,0.29837,0.41987,0.84041,0.45047,0.79767,0.13326,0.4437,0.34665,0.80691,0.66977,0.38351,0.29049,0.80544,0.50567,0.21319,0.64269
0.64707,0.17044,0.52817,0.84827,0.31383,0.28643,0.44885,0.86018,0.44843,0.84441,0.19938,0.42723,0.42272,0.84775,0.64015,0.3037,0.33377,0.75824,0.51305,0.21164,0.70271
0.5352,0.21061,0.48844,0.84076,0.33351,0.29314,0.42867,0.78868,0.46511,0.83702,0.17758,0.41983,0.33594,0.81121,0.67334,0.22047,0.30069,0.80408,0.54597,0.22413,0.65984
0.68602,0.24321,0.47716,0.84139,0.39233,0.30431,0.50033,0.87672,0.50214,0.87549,0.19592,0.46127,0.40241,0.83095,0.6708,0.24965,0.3696,0.82341,0.54838,0.23654,0.71476
0.76948,0.22343,0.50968,0.85391,0.38597,0.34583,0.4714,0.88565,0.45343,0.87453,0.21929,0.43449,0.37675,0.88662,0.66213,0.34587,0.32144,0.80055,0.59666,0.25492,0.74089
0.7032,0.27651,0.47432,0.8635,0.53928,0.35083,0.52516,0.83578,0.52885,0.85235,0.18702,0.42781,0.41072,0.92244,0.69527,0.44418,0.31768,0.80536,0.55039,0.25741,0.71604
0.85121,0.27787,0.49974,0.87488,0.38114,0.33818,0.54613,0.92416,0.52073,0.85434,0.19864,0.33656,0.41268,0.89174,0.69309,0.41607,0.35303,0.82977,0.54144,0.26332,0.74841
0.81965,0.30365,0.47858,0.90983,0.38909,0.34695,0.54735,0.89441,0.47044,0.86286,0.16748,0.36788,0.43311,0.88385,0.70896,0.39441,0.39027,0.83582,0.51662,0.29227,0.76632
0.76827,0.32499,0.49923,0.90551,0.40373,0.32903,0.48153,0.8967,0.48349,0.86847,0.24218,0.34263,0.41728,0.85415,0.72496,0.32545,0.36298,0.87599,0.56397,0.28778,0.77523
0.87125,0.3488,0.4687,0.87899,0.37815,0.41376,0.49482,0.93322,0.51397,0.88014,0.23265,0.38546,0.47279,0.90496,0.74526,0.3975,0.39301,0.83026,0.60739,0.3063,0.75433
0.83571,0.40464,0.46046,0.89305,0.38595,0.42411,0.51531,0.9251,0.4992,0.85402,0.22913,0.40597,0.42633,0.89416,0.78809,0.26771,0.39102,0.8653,0.59307,0.33257,0.73307
0.917,0.39062,0.47198,0.9068,0.37407,0.42047,0.55906,0.94981,0.54369,0.88479,0.26869,0.434,0.43625,0.89408,0.78825,0.22426,0.35571,0.87032,0.61454,0.29553,0.7595
0.96807,0.38386,0.49767,0.88325,0.40603,0.46581,0.51853,0.95434,0.5675,0.90059,0.2584,0.41584,0.42687,0.89953,0.86084,0.32791,0.36529,0.92415,0.58797,0.31628,0.76263
0.87261,0.39419,0.5144,0.89243,0.40619,0.49337,0.48022,0.93023,0.60299,0.91183,0.22019,0.36366,0.43401,0.9255,0.793,0.40069,0.41111,0.92578,0.61325,0.3318,0.83027
0.85155,0.42633,0.48606,0.90771,0.38741,0.48948,0.51839,0.91079,0.54177,0.89513,0.23805,0.41005,0.47269,0.94341,0.83014,0.35186,0.40586,0.91232,0.58432,0.2955,0.76834
0.92486,0.43408,0.4928,0.8752,0.39976,0.47924,0.53552,0.95076,0.53721,0.88156,0.19552,0.38891,0.4371,0.89588,0.82486,0.37207,0.40608,0.87899,0.6146,0.39066,0.783
0.84166,0.44964,0.50216,0.89168,0.41742,0.54305,0.67428,0.90146,0.51594,0.87149,0.20052,0.41232,0.48134,0.89562,0.80576,0.34232,0.40309,0.90642,0.599,0.37957,0.85628
0.82662,0.45916,0.49185,0.88651,0.4342,0.50734,0.54256,0.92483,0.49861,0.85578,0.27759,0.37539,0.42264,0.89986,0.81236,0.31469,0.433,0.94192,0.59301,0.35695,0.79002
0.83353,0.46087,0.50729,0.88704,0.41398,0.46804,0.57476,0.92628,0.52047,0.89327,0.19387,0.42392,0.48627,0.87467,0.8235,0.234,0.38208,0.94071,0.65422,0.36092,0.8147
0.9081,0.44163,0.50017,0.89901,0.44275,0.48863,0.49216,0.93719,0.53335,1,0.20244,0.30635,0.39819,0.91211,0.83878,0.29723,0.42732,0.89663,0.6548,0.39274,0.78869
0.82176,0.44088,0.49526,0.9033,0.45496,0.49263,0.51625,0.91715,0.53832,0.89042,0.21614,0.36611,0.40787,0.85686,0.82557,0.27237,0.40644,0.94014,0.60034,0.34444,0.83091
0.87727,0.44664,0.54775,0.90514,0.4277,0.48525,0.51167,0.95041,0.52393,0.91013,0.23866,0.4054,0.35953,0.88489,0.81697,0.3254,0.41516,0.8975,0.67944,0.37182,0.86562
0.94405,0.41877,0.48809,0.91673,0.37787,0.47811,0.50626,0.97306,0.57097,0.8693,0.20355,0.32424,0.41542,0.87237,0.82827,0.28495,0.44306,0.85543,0.61874,0.36329,0.93178
0.90056,0.41776,0.47533,0.91239,0.37278,0.49705,0.47843,0.96652,0.55856,0.90195,0.2674,0.38062,0.42462,0.81899,0.83329,0.45061,0.50485,0.85104,0.6246,0.3829,0.99092
0.84903,0.41776,0.4979,0.8872,0.55988,0.47516,0.48406,0.94961,0.52366,0.86305,0.21633,0.38686,0.45312,0.85612,0.78607,0.36934,0.47675,0.87814,0.616,0.3392,0.80928
0.92197,0.4057,0.4985,0.90327,0.38197,0.48572,0.53335,0.97052,0.46521,0.85924,0.19071,0.36235,0.37898,0.85531,0.80294,0.33973,0.44076,0.79947,0.60534,0.35725,0.86239
0.79708,0.39731,0.47817,0.92372,0.36384,0.44527,0.51857,0.93228,0.49907,0.87911,0.25059,0.36798,0.3876,0.83948,0.82472,0.31615,0.38274,0.88516,0.58307,0.38712,0.77042
0.89858,0.42174,0.46474,0.90207,0.3735,0.41275,0.55242,0.9418,0.53036,0.87725,0.23212,0.35955,0.43777,0.87051,0.80344,0.20051,0.40792,0.85198,0.63002,0.33545,0.82629
0.87555,0.389,0.50229,0.89654,0.35894,0.37112,0.56632,0.96814,0.52366,0.87937,0.30854,0.31127,0.31925,0.83355,0.79819,0.26782,0.3273,0.83563,0.58357,0.3452,0.7646
0.77277,0.40358,0.48418,0.9071,0.36109,0.39811,0.55777,0.93205,0.44105,0.88918,0.38065,0.35727,0.41404,0.82792,0.758,0.38762,0.35862,0.7602,0.56264,0.36319,0.77776
0.68089,0.4197,0.49513,0.91882,0.36948,0.45357,0.49359,0.89465,0.45591,0.87136,0.26463,0.30375,0.45158,0.78151,0.77675,0.35777,0.32691,0.8885,0.5847,0.35692,0.79148
0.80516,0.4033,0.46716,1,0.3623,0.31919,0.53632,0.91673,0.4481,0.90266,0.28793,0.3721,0.41934,0.89025,0.81964,0.35675,0.34566,0.86195,0.58353,0.31773,0.78017
0.73778,0.40173,0.47352,0.98429,0.34499,0.30891,0.72205,0.91298,0.56394,0.85701,0.22557,0.34959,0.49034,0.83569,0.79457,0.377,0.30325,0.81255,0.5776,0.30157,0.90445
0.81596,0.38554,0.45591,0.92366,0.34656,0.3075,0.62485,0.94729,0.48473,0.86336,0.28101,0.29303,0.43715,0.85856,0.82691,0.33216,0.37735,0.81545,0.57117,0.30089,0.83484
0.75156,0.3912,0.46107,0.91108,0.31143,0.30862,0.63673,0.92152,0.55773,0.88837,0.27065,0.33381,0.43914,0.82589,0.84997,0.37712,0.34059,0.79498,0.53869,0.33249,0.78029
0.79704,0.43268,0.45945,0.89777,0.34306,0.3062,0.5739,0.94196,0.52759,0.86885,0.27289,0.37715,0.44451,0.82403,0.79978,0.28434,0.33972,0.82473,0.56769,0.36554,0.80955
0.72143,0.41584,0.45134,0.88518,0.34783,0.30714,0.53748,0.90542,0.50719,0.94655,0.37642,0.38783,0.41665,0.83548,0.82697,0.39023,0.34011,0.78924,0.57065,0.3341,0.79411
0.74589,0.38304,0.42774,0.98475,0.37095,0.3537,0.51561,0.89926,0.47433,0.90569,0.27512,0.31044,0.45672,0.85337,0.83719,0.45037,0.38626,0.79224,0.63695,0.35567,0.78224
0.78619,0.44247,0.45826,0.97628,0.36206,0.32279,0.54199,0.92104,0.46278,0.87019,0.2753,0.37088,0.43049,0.86045,0.83192,0.30505,0.33114,0.79315,0.55121,0.32836,0.7815
0.81725,0.41691,0.45885,0.88271,0.36674,0.31074,0.54893,0.94034,0.48765,0.83116,0.28647,0.37268,0.47265,0.86126,0.86395,0.22705,0.33829,0.78988,0.59176,0.30879,0.83004
0.78728,0.42079,0.45532,0.90979,0.37757,0.30105,0.50332,0.92972,0.48331,0.86654,0.23215,0.34533,0.42602,0.84127,0.79767,0.45306,0.42807,0.87265,0.56679,0.3395,0.79748
0.75833,0.44927,0.4604,0.89131,0.35801,0.3727,0.52503,0.90983,0.50196,0.86554,0.23005,0.33215,0.4876,0.84215,0.85378,0.37706,0.35783,0.86336,0.56685,0.33996,0.78021
0.71204,0.45318,0.45531,0.87345,0.45019,0.34656,0.49685,0.9056,0.48082,0.85536,0.22863,0.34763,0.43222,0.83354,0.82772,0.39236,0.35028,0.80632,0.52661,0.34554,0.88484
0.82537,0.44042,0.46655,0.908,0.38013,0.34263,0.49843,0.91952,0.4712,0.88694,0.2965,0.32432,0.57873,0.90553,0.78078,0.42794,0.33324,0.81854,0.51184,0.34424,0.81319
0.75272,0.47265,0.46259,0.89231,0.36245,0.29529,0.47208,0.90565,0.4754,0.87468,0.31508,0.38656,0.49052,0.85282,0.84144,0.43064,0.34969,0.79828,0.51891,0.33948,0.79818
0.79288,0.45962,0.472,0.9018,0.35468,0.33506,0.4954,0.89688,0.44328,0.89435,0.32507,0.37835,0.44233,0.8474,0.8414,0.32085,0.37402,0.77498,0.53904,0.3588,0.85622
0.81593,0.46682,0.46117,0.91349,0.38932,0.38891,0.50437,0.89931,0.52319,0.85457,0.34331,0.34989,0.54036,0.90119,0.8285,0.26288,0.33595,0.91934,0.52153,0.34277,0.86016
0.74832,0.48259,0.44705,0.91036,0.39012,0.3237,0.48099,0.88697,0.50908,0.84594,0.30901,0.35863,0.46356,0.89913,0.83204,0.3252,0.33351,0.8091,0.49732,0.33451,0.82756
0.85895,0.4874,0.46287,0.86095,0.37612,0.32361,0.51544,0.94548,0.49592,0.8703,0.33817,0.32917,0.5793,0.92065,0.85488,0.32547,0.31431,0.80401,0.57943,0.35848,0.85898
0.85014,0.50231,0.45617,0.98266,0.39344,0.3267,0.5032,0.92063,0.51064,0.86587,0.30316,0.33478,0.48194,0.87985,0.81759,0.43402,0.35562,0.79809,0.52451,0.33577,0.89262
0.89983,0.51187,0.45766,0.88374,0.31216,0.34694,0.48784,0.95581,0.46071,0.83943,0.32543,0.40619,0.51145,0.89377,0.88786,0.3298,0.36816,0.8459,0.56919,0.38927,0.8557
0.76503,0.52907,0.4483,0.866,0.38664,0.34767,0.52068,0.90146,0.51093,0.83494,0.26137,0.33818,0.55717,0.92892,0.87376,0.43617,0.35991,0.8482,0.56221,0.37655,0.88185
0.86574,0.51216,0.43248,0.85935,0.47618,0.35948,0.51874,0.94614,0.55243,0.83576,0.26664,0.27795,0.54197,0.89344,0.85893,0.37402,0.36294,0.82618,0.60431,0.37491,0.89378
0.79792,0.52899,0.45251,0.84421,0.37537,0.34649,0.50501,0.92299,0.52839,0.84877,0.27082,0.40196,0.43872,0.86514,0.86376,0.42587,0.33064,0.83723,0.5998,0.38033,0.87415
0.83923,0.55484,0.44121,0.89641,0.34785,0.34669,0.5427,0.92615,0.56586,0.86211,0.28003,0.35863,0.44868,0.91237,0.86725,0.4501,0.32912,0.82538,0.56936,0.40344,0.87903
0.89681,0.54149,0.47563,0.88847,0.37036,0.33723,0.56048,0.92029,0.5326,0.87507,0.2449,0.34461,0.45177,0.9696,0.86567,0.44239,0.37347,0.8036,0.57494,0.38219,0.87468
0.8398,0.54819,0.45562,0.86944,0.37984,0.34027,0.52009,0.88146,0.55142,0.85348,0.25568,0.30858,0.44703,0.97807,0.88692,0.33447,0.40274,0.84427,0.59505,0.35607,0.84254
0.8413,0.53746,0.46799,0.86963,0.38286,0.35812,0.51381,0.86473,0.54279,0.85617,0.22847,0.33747,0.409,1,0.8574,0.34686,0.3455,0.87613,0.59046,0.37217,0.85972
0.85725,0.52814,0.48933,0.90709,0.34446,0.35186,0.57903,0.91486,0.45629,0.87065,0.24535,0.28952,0.49536,0.94467,0.86347,0.41666,0.33034,0.82895,0.61729,0.36327,0.8531
0.78364,0.52433,0.43991,0.88514,0.37754,0.31045,0.48064,0.89805,0.5249,0.85509,0.18162,0.31099,0.3375,0.93204,0.86837,0.32,0.364,0.84439,0.54415,0.33596,0.85318
0.82962,0.52526,0.42819,0.89176,0.41671,0.33963,0.4736,0.88921,0.51773,0.85646,0.22236,0.3564,0.38796,0.95082,0.93122,0.45237,0.33951,0.79238,0.56051,0.36715,0.87166
0.88548,0.49045,0.43905,0.86757,0.37864,0.34924,0.49846,0.92741,0.50715,0.85337,0.19609,0.35922,0.51214,0.92836,0.83541,0.43521,0.35194,0.84848,0.5713,0.35274,0.89785
0.91677,0.48271,0.45226,0.89477,0.35914,0.32512,0.51742,0.94426,0.5242,0.84436,0.18293,0.35102,0.38616,0.94153,0.84784,0.40568,0.32496,0.8414,0.59352,0.33638,0.87023
0.85379,0.49383,0.5069,0.90019,0.35077,0.31297,0.54826,0.91325,0.50616,0.88552,0.27096,0.34166,0.45423,0.96026,0.82979,0.39322,0.32671,0.79187,0.56491,0.38759,0.88181
1,0.4829,0.49421,0.9074,0.32137,0.32139,0.50784,0.97474,0.4679,0.89642,0.26089,0.37707,0.43739,0.95027,0.82987,0.41717,0.35989,0.82546,0.5561,0.36424,0.84945
0.82527,0.47822,0.4467,0.94554,0.33142,0.35445,0.5287,0.89318,0.50831,0.92623,0.19382,0.38345,0.39679,0.90563,0.80988,0.34225,0.34024,0.84725,0.56615,0.35142,0.83708
0.80467,0.46509,0.44046,0.88484,0.34608,0.31851,0.51255,0.89612,0.50247,0.93783,0.27403,0.4045,0.38223,0.90268,0.81894,0.39539,0.33396,0.82958,0.57224,0.34286,0.8171
0.72552,0.44426,0.46201,0.90215,0.33556,0.35302,0.50781,0.87929,0.46899,0.84771,0.22756,0.32575,0.53852,0.86765,0.80507,0.40819,0.34522,0.87893,0.54588,0.31379,0.84716
0.71135,0.45839,0.46365,0.93128,0.3696,0.32013,0.60081,0.86322,0.49559,0.92091,0.216,0.31933,0.53908,0.87722,0.8325,0.27389,0.33317,0.82939,0.54923,0.30617,0.82472
0.719,0.42202,0.4707,0.91353,0.34211,0.3183,0.48851,0.89595,0.48275,0.91545,0.21309,0.404,0.44372,0.858,0.8567,0.31403,0.38641,0.86448,0.52859,0.31594,1
0.74219,0.40568,0.44353,0.88914,0.30543,0.36359,0.51721,0.90326,0.45751,0.91051,0.20486,0.39254,0.45704,0.83098,0.79248,0.38426,0.3774,0.82475,0.58259,0.31431,0.82254
0.72943,0.41791,0.46464,0.89291,0.35169,0.31004,0.50892,0.89776,0.51129,0.92649,0.22034,0.39097,0.46076,0.86416,0.79268,0.44942,0.39748,0.80675,0.53315,0.26605,0.83097
0.77376,0.39169,0.48144,0.91577,0.34471,0.33673,0.65924,0.9382,0.50483,0.97138,0.17943,0.41283,0.46083,0.86482,0.79159,0.30753,0.35813,0.89817,0.51485,0.29794,0.89498
0.85089,0.35971,0.46113,0.91963,0.35031,0.42106,0.55102,0.95728,0.49545,0.86444,0.23137,0.41615,0.42888,0.85941,0.75275,0.37912,0.3582,0.82351,0.55703,0.28827,0.86149
0.65991,0.36787,0.45525,0.93031,0.36994,0.41099,0.56848,0.88402,0.44538,0.83926,0.1946,0.34445,0.40625,0.85788,0.7581,0.21055,0.41788,0.86179,0.55183,0.23978,0.85129
0.78477,0.39832,0.46861,0.92279,0.34569,0.34334,0.68515,0.91422,0.4519,0.83935,0.20526,0.35759,0.36015,0.882,0.75039,0.36328,0.33617,0.8629,0.50475,0.25406,0.82674
0.74462,0.35874,0.46602,0.90379,0.38308,0.41684,0.64158,0.86908,0.42781,0.87768,0.22158,0.37293,0.46548,0.84897,0.73052,0.23997,0.35209,0.95451,0.51061,0.27806,0.83764
0.77344,0.34802,0.42245,0.90892,0.37324,0.35041,0.54538,0.90096,0.4571,0.83555,0.21937,0.37613,0.53405,0.90987,0.73675,0.35315,0.33903,0.83601,0.54148,0.24488,0.75618
0.84678,0.34688,0.48085,0.90431,0.33381,0.41055,0.57112,0.94204,0.46318,0.83983,0.17323,0.38863,0.40734,0.92966,0.68607,0.30204,0.36927,0.83067,0.50385,0.23145,0.7801
0.5689,0.3325,0.43171,0.92543,0.51419,0.41382,0.57623,0.81618,0.46964,0.85304,0.18975,0.33497,0.40911,0.84988,0.71705,0.32812,0.42171,0.86873,0.53802,0.26434,0.80623
0.69478,0.35346,0.44387,0.94667,0.33728,0.31878,0.67013,0.86015,0.43801,0.83454,0.23138,0.2952,0.52187,0.92203,0.7011,0.283,0.37512,0.80667,0.59987,0.23318,0.82266
0.69572,0.34285,0.42344,0.92617,0.36602,0.29698,0.60203,0.84583,0.43502,0.84317,0.28523,0.30382,0.5442,0.93548,0.67883,0.27302,0.37615,0.82714,0.50112,0.24388,0.80993
0.68876,0.29646,0.43893,0.93535,0.4009,0.251,0.46367,0.86132,0.43709,0.8597,0.24607,0.32457,0.41524,0.88746,0.71111,0.33892,0.38145,0.78457,0.57475,0.25334,0.80578
0.74306,0.30693,0.42737,0.91357,0.32081,0.29903,0.52875,0.86255,0.44584,0.83932,0.25058,0.2741,0.37439,0.87059,0.69758,0.32181,0.35589,0.75453,0.52921,0.23882,0.87052
0.69436,0.28268,0.43577,0.92727,0.36895,0.27885,0.46459,0.89404,0.44397,0.88974,0.23087,0.29438,0.3953,0.82474,0.67848,0.23816,0.36248,0.73721,0.50624,0.28373,0.84436
0.65496,0.26168,0.43262,0.92377,0.33749,0.26964,0.49384,0.8559,0.42934,0.84909,0.19394,0.12941,0.39992,0.87606,0.63474,0.34379,0.35693,0.73048,0.54319,0.23085,0.81984
0.66422,0.2891,0.43088,0.89714,0.32379,0.26466,0.51963,0.84755,0.37639,0.8936,0.20111,0.25449,0.4063,0.91253,0.72442,0.43016,0.28889,0.69886,0.49778,0.21775,0.87086
0.78267,0.2706,0.45993,0.92811,0.34381,0.24965,0.56552,0.87554,0.37961,0.85917,0.19855,0.28865,0.47066,0.97277,0.64799,0.30416,0.30337,0.71523,0.49165,0.20756,0.78558
